is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
41153_Q7,Massedruck_1,33.85,bar
41153_Q1,Massedruck_2,26.65,bar
41153_Q2,Massedruck_2,24.1,bar
41153_Q3,Massedruck_2,31.7,bar
41153_Q4,Massedruck_2,27.5,bar
41153_Q5,Massedruck_2,32.85,bar
41153_Q6,Massedruck_2,31.75,bar
41153_Q7,Massedruck_2,33.35,bar
41153_Q1,Quellung Hausmethode K10_1,35.24,percent
41153_Q2,Quellung Hausmethode K10_1,37.18,percent
41153_Q3,Quellung Hausmethode K10_1,40.03,percent
41153_Q4,Quellung Hausmethode K10_1,40.41,percent
41153_Q5,Quellung Hausmethode K10_1,32.29,percent
41153_Q6,Quellung Hausmethode K10_1,34.46,percent
41153_Q7,Quellung Hausmethode K10_1,38.13,percent
41153_Q1,Quellung Hausmethode K10_2,29.47,percent
41153_Q2,Quellung Hausmethode K10_2,32.29,percent
41153_Q3,Quellung Hausmethode K10_2,34.85,percent
41153_Q4,Quellung Hausmethode K10_2,35.05,percent
41153_Q5,Quellung Hausmethode K10_2,30.28,percent
41153_Q6,Quellung Hausmethode K10_2,30.08,percent
41153_Q7,Quellung Hausmethode K10_2,36.6,percent
41153_Q1,Masse pro Messzeit_1,29.76,g
41153_Q2,Masse pro Messzeit_1,29.38,g
41153_Q3,Masse pro Messzeit_1,27.66,g
41153_Q4,Masse pro Messzeit_1,28.56,g
41153_Q5,Masse pro Messzeit_1,25.0,g
41153_Q6,Masse pro Messzeit_1,27.4,g
41153_Q7,Masse pro Messzeit_1,24.82,g
41153_Q1,Masse pro Messzeit_2,27.88,g
41153_Q2,Masse pro Messzeit_2,29.74,g
41153_Q3,Masse pro Messzeit_2,26.82,g
41153_Q4,Masse pro Messzeit_2,28.46,g
41153_Q5,Masse pro Messzeit_2,26.36,g
41153_Q6,Masse pro Messzeit_2,26.4,g
41153_Q7,Masse pro Messzeit_2,26.5,g
41153_Q1,Hardness_mean_value,67.1,Shore A
41153_Q2,Hardness_mean_value,65.77,Shore A
41153_Q3,Hardness_mean_value,64.3,Shore A
41153_Q4,Hardness_mean_value,65.47,Shore A
41153_Q5,Hardness_mean_value,63.8,Shore A
41153_Q6,Hardness_mean_value,63.2,Shore A
41153_Q7,Hardness_mean_value,62.37,Shore A
41153_Q1,Rebound_mean_value_1,36.2,percent
41153_Q2,Rebound_mean_value_1,37.0,percent
41153_Q3,Rebound_mean_value_1,38.67,percent
41153_Q4,Rebound_mean_value_1,38.0,percent
41153_Q5,Rebound_mean_value_1,41.0,percent
41153_Q6,Rebound_mean_value_1,40.4,percent
41153_Q7,Rebound_mean_value_1,39.4,percent
41153_Q1,Rebound_mean_value_2,53.0,percent
41153_Q2,Rebound_mean_value_2,54.0,percent
41153_Q3,Rebound_mean_value_2,56.0,percent
41153_Q4,Rebound_mean_value_2,60.0,percent
41153_Q5,Rebound_mean_value_2,55.5,percent
41153_Q6,Rebound_mean_value_2,60.0,percent
41153_Q7,Rebound_mean_value_2,60.5,percent
41153_Q1,S50,1.6,MPa
41153_Q2,S50,1.5,MPa
41153_Q3,S50,1.5,MPa
41153_Q4,S50,1.5,MPa
41153_Q5,S50,1.4,MPa
41153_Q6,S50,1.5,MPa
41153_Q7,S50,1.4,MPa
41153_Q1,S100,2.7,MPa
41153_Q2,S100,2.8,MPa
41153_Q3,S100,2.7,MPa
41153_Q4,S100,2.8,MPa
41153_Q5,S100,2.6,MPa
41153_Q6,S100,2.7,MPa
41153_Q7,S100,2.7,MPa
41153_Q1,S300,12.7,MPa
41153_Q2,S300,13.5,MPa
41153_Q3,S300,14.2,MPa
41153_Q4,S300,13.4,MPa
41153_Q5,S300,14.6,MPa
41153_Q6,S300,14.7,MPa
41153_Q7,S300,14.9,MPa
41153_Q1,D Median,408.0,percent
41153_Q2,D Median,392.0,percent
41153_Q3,D Median,412.0,percent
41153_Q4,D Median,433.0,percent
41153_Q5,D Median,382.0,percent
41153_Q6,D Median,412.0,percent
41153_Q7,D Median,382.0,percent
41153_Q1,F Median,19.0,MPa
41153_Q2,F Median,19.0,MPa
41153_Q3,F Median,21.1,MPa
41153_Q4,F Median,21.1,MPa
41153_Q5,F Median,20.4,MPa
41153_Q6,F Median,22.3,MPa
41153_Q7,F Median,20.7,MPa
41153_Q1,E_dash_0_degree_celcius,45.82,MPa
41153_Q2,E_dash_0_degree_celcius,39.67,MPa
41153_Q3,E_dash_0_degree_celcius,32.28,MPa
41153_Q4,E_dash_0_degree_celcius,39.87,MPa
41153_Q5,E_dash_0_degree_celcius,26.19,MPa
41153_Q6,E_dash_0_degree_celcius,21.8,MPa
41153_Q7,E_dash_0_degree_celcius,22.87,MPa
41153_Q1,E_double_dash_0_degree_celcius,11.23,MPa
41153_Q2,E_double_dash_0_degree_celcius,9.66,MPa
41153_Q3,E_double_dash_0_degree_celcius,7.93,MPa
41153_Q4,E_double_dash_0_degree_celcius,10.06,MPa
41153_Q5,E_double_dash_0_degree_celcius,7.08,MPa
41153_Q6,E_double_dash_0_degree_celcius,5.93,MPa
41153_Q7,E_double_dash_0_degree_celcius,6.57,MPa
41153_Q1,E_dash_23_degree_celcius,27.22,MPa
41153_Q2,E_dash_23_degree_celcius,23.62,MPa
41153_Q3,E_dash_23_degree_celcius,18.65,MPa
41153_Q4,E_dash_23_degree_celcius,23.43,MPa
41153_Q5,E_dash_23_degree_celcius,14.89,MPa
41153_Q6,E_dash_23_degree_celcius,12.89,MPa
41153_Q7,E_dash_23_degree_celcius,13.16,MPa
41153_Q1,E_double_dash_23_degree_celcius,4.72,MPa
41153_Q2,E_double_dash_23_degree_celcius,3.97,MPa
41153_Q3,E_double_dash_23_degree_celcius,2.85,MPa
41153_Q4,E_double_dash_23_degree_celcius,4.01,MPa
41153_Q5,E_double_dash_23_degree_celcius,2.32,MPa
41153_Q6,E_double_dash_23_degree_celcius,1.91,MPa
41153_Q7,E_double_dash_23_degree_celcius,2.01,MPa
41153_Q1,E_dash_60_degree_celcius,16.72,MPa
41153_Q2,E_dash_60_degree_celcius,14.52,MPa
41153_Q3,E_dash_60_degree_celcius,11.42,MPa
41153_Q4,E_dash_60_degree_celcius,14.33,MPa
41153_Q5,E_dash_60_degree_celcius,9.44,MPa
41153_Q6,E_dash_60_degree_celcius,8.33,MPa
41153_Q7,E_dash_60_degree_celcius,8.38,MPa
41153_Q1,E_double_dash_60_degree_celcius,1.99,MPa
41153_Q2,E_double_dash_60_degree_celcius,1.67,MPa
41153_Q3,E_double_dash_60_degree_celcius,1.08,MPa
41153_Q4,E_double_dash_60_degree_celcius,1.58,MPa
41153_Q5,E_double_dash_60_degree_celcius,0.84,MPa
41153_Q6,E_double_dash_60_degree_celcius,0.68,MPa
41153_Q7,E_double_dash_60_degree_celcius,0.69,MPa
41153_Q1,tand d max,0.541,
41153_Q2,tand d max,0.553,
41153_Q3,tand d max,0.554,
41153_Q4,tand d max,0.556,
41153_Q5,tand d max,0.577,
41153_Q6,tand d max,0.618,
41153_Q7,tand d max,0.636,
41153_Q1,Temperatur tan d max,-28.2,[°C]
41153_Q2,Temperatur tan d max,-26.3,[°C]
41153_Q3,Temperatur tan d max,-26.3,[°C]
41153_Q4,Temperatur tan d max,-27.3,[°C]
41153_Q5,Temperatur tan d max,-28.3,[°C]
41153_Q6,Temperatur tan d max,-24.3,[°C]
41153_Q7,Temperatur tan d max,-23.3,[°C]
41153_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.82,MPa
41153_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.5,MPa
41153_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.11,MPa
41153_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.37,MPa
41153_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.57,MPa
41153_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.16,MPa
41153_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.53,MPa
41153_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.58,MPa
41153_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
41153_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.53,MPa
41153_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.51,MPa
41153_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.49,MPa
41153_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.38,MPa
41153_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.47,MPa
41153_Q1,tan_d_7_percent_1_Messung,0.207,MPa
41153_Q2,tan_d_7_percent_1_Messung,0.2,MPa
41153_Q3,tan_d_7_percent_1_Messung,0.19,MPa
41153_Q4,tan_d_7_percent_1_Messung,0.193,MPa
41153_Q5,tan_d_7_percent_1_Messung,0.178,MPa
41153_Q6,tan_d_7_percent_1_Messung,0.168,MPa
41153_Q7,tan_d_7_percent_1_Messung,0.171,MPa
41153_Q1,LossModulus_Gdouble_dash(max),0.65,MPa
41153_Q2,LossModulus_Gdouble_dash(max),0.6,MPa
41153_Q3,LossModulus_Gdouble_dash(max),0.52,MPa
41153_Q4,LossModulus_Gdouble_dash(max),0.56,MPa
41153_Q5,LossModulus_Gdouble_dash(max),0.44,MPa
41153_Q6,LossModulus_Gdouble_dash(max),0.37,MPa
41153_Q7,LossModulus_Gdouble_dash(max),0.42,MPa
